Aikaleima;Yö (kWh);Päivä (kWh)
01-01-2023 00:00;452.30;0.00
01-01-2023 01:00;427.40;0.00
01-01-2023 06:00;500.90;0.00
01-01-2023 07:00;0.00;483.40
01-01-2023 08:00;0.00;467.90
01-01-2023 23:00;479.60;0.00
02-01-2023 00:00;479.90;0.00
08-04-2023 08:00;0.00;479.70
08-04-2023 09:00;0.00;444.30
14-04-2023 09:00;0.00;1017.70
08-08-2023 08:00;0.00;1132.31
08-08-2023 09:00;0.00;1228.69
08-08-2023 10:00;0.00;1164.03
12-08-2023 16:00;0.00;402.66
12-08-2023 17:00;0.00;444.71
